"order_month","main_category","orders_c","gmv_c","aov_c"
"2017-12-01 00:00:00.000","moveis_decoracao","300","31025.989999999976","103.41996666666658"
"2017-12-01 00:00:00.000","informatica_acessorios","247","37383.86999999998","151.35170040485824"
"2017-12-01 00:00:00.000","consoles_games","87","8885.01","102.12655172413794"
"2017-12-01 00:00:00.000","eletroportateis","26","7539.7699999999995","289.99115384615385"
"2017-12-01 00:00:00.000","artigos_de_festas","2","515.2","257.6"
"2017-12-01 00:00:00.000","construcao_ferramentas_seguranca","7","1384.92","197.8457142857143"
"2017-12-01 00:00:00.000","tablets_impressao_imagem","6","419.40000000000003","69.9"
"2017-12-01 00:00:00.000","moveis_sala","15","2261.11","150.74066666666667"
"2017-12-01 00:00:00.000","livros_tecnicos","4","670.69","167.6725"
"2017-01-01 00:00:00.000","automotivo","27","4820.030000000001","178.51962962962966"
"2017-01-01 00:00:00.000","agro_industria_e_comercio","2","65.97","32.985"
"2017-01-01 00:00:00.000","utilidades_domesticas","21","2827.58","134.64666666666668"
"2017-01-01 00:00:00.000","ferramentas_jardim","36","7466.949999999999","207.41527777777776"
"2017-01-01 00:00:00.000","perfumaria","29","5112.6","176.29655172413794"
"2017-01-01 00:00:00.000","fashion_roupa_masculina","1","126.9","126.9"
"2017-01-01 00:00:00.000","fashion_bolsas_e_acessorios","30","1671.97","55.73233333333334"
"2018-05-01 00:00:00.000","esporte_lazer","443","59155.63999999995","133.53417607223466"
"2018-05-01 00:00:00.000","livros_interesse_geral","48","5965.030000000001","124.27145833333334"
"2018-05-01 00:00:00.000","cool_stuff","164","29657.14999999999","180.83628048780483"
"2018-05-01 00:00:00.000","eletroportateis","38","10365.99","272.7892105263158"
"2018-05-01 00:00:00.000","livros_importados","9","410.92","45.65777777777778"
"2018-05-01 00:00:00.000","malas_acessorios","43","6603.47","153.56906976744187"
"2018-05-01 00:00:00.000","cine_foto","16","2108.29","131.768125"
"2018-05-01 00:00:00.000","portateis_casa_forno_e_cafe","9","10161.599999999999","1129.0666666666666"
"2018-05-01 00:00:00.000","moveis_quarto","5","1484.98","296.996"
"2018-05-01 00:00:00.000","flores","1","16.4","16.4"
"2018-05-01 00:00:00.000","artigos_de_natal","6","524.53","87.42166666666667"
"2017-11-01 00:00:00.000","relogios_presentes","423","95469.24000000005","225.69560283687954"
"2017-11-01 00:00:00.000","ferramentas_jardim","425","44245.759999999966","104.10767058823521"
"2017-11-01 00:00:00.000","cool_stuff","284","55814.539999999964","196.5300704225351"
"2017-11-01 00:00:00.000","moveis_decoracao","529","61839.83999999995","116.89950850661617"
"2017-11-01 00:00:00.000","brinquedos","440","62604.25999999994","142.28240909090894"
"2017-11-01 00:00:00.000","utilidades_domesticas","339","33794.249999999985","99.68805309734509"
"2017-11-01 00:00:00.000","bebes","179","20767.399999999994","116.01899441340778"
"2017-11-01 00:00:00.000","eletrodomesticos","25","4515.9400000000005","180.63760000000002"
"2017-11-01 00:00:00.000","instrumentos_musicais","41","15776.89","384.80219512195123"
"2017-11-01 00:00:00.000","climatizacao","15","4036.72","269.11466666666666"
"2017-11-01 00:00:00.000","cine_foto","1","242.0","242.0"
"2017-11-01 00:00:00.000","livros_interesse_geral","37","2630.97","71.1072972972973"
"2017-11-01 00:00:00.000","construcao_ferramentas_jardim","13","1198.1000000000001","92.16153846153847"
"2017-11-01 00:00:00.000","alimentos_bebidas","28","2445.57","87.34178571428572"
"2017-11-01 00:00:00.000","fashion_roupa_masculina","10","880.99","88.099"
"2017-11-01 00:00:00.000","artigos_de_natal","18","1328.6","73.8111111111111"
"2017-11-01 00:00:00.000","livros_tecnicos","5","768.9","153.78"
"2017-11-01 00:00:00.000","moveis_quarto","3","873.0","291.0"
"2017-11-01 00:00:00.000","alimentos","10","498.09000000000003","49.809000000000005"
"2017-03-01 00:00:00.000","brinquedos","99","12339.570000000002","124.64212121212122"
"2017-03-01 00:00:00.000","cama_mesa_banho","237","25509.90999999998","107.63675105485224"
"2017-03-01 00:00:00.000","ferramentas_jardim","117","23508.76","200.92957264957263"
"2017-03-01 00:00:00.000","telefonia_fixa","14","1333.45","95.24642857142858"
"2017-03-01 00:00:00.000","eletronicos","32","3986.0","124.5625"
"2017-03-01 00:00:00.000","moveis_cozinha_area_de_servico_jantar_e_jardim","3","113.98","37.99333333333333"
"2017-03-01 00:00:00.000","casa_construcao","5","591.96","118.39200000000001"
"2017-03-01 00:00:00.000","musica","1","27.99","27.99"
"2017-03-01 00:00:00.000","fashion_roupa_feminina","1","19.9","19.9"
"2017-03-01 00:00:00.000","fashion_underwear_e_moda_praia","6","394.14","65.69"
"2017-03-01 00:00:00.000","fashion_calcados","12","1482.1","123.50833333333333"
"2018-08-01 00:00:00.000","automotivo","340","44825.78999999996","131.84055882352928"
"2018-08-01 00:00:00.000","perfumaria","203","24864.72999999999","122.4863546798029"
"2018-08-01 00:00:00.000","beleza_saude","761","119347.3700000002","156.8296583442841"
"2018-08-01 00:00:00.000","esporte_lazer","431","51102.04999999995","118.56624129930383"
"2018-08-01 00:00:00.000","cama_mesa_banho","550","61377.309999999954","111.595109090909"
"2018-08-01 00:00:00.000","alimentos","101","8010.180000000002","79.30871287128716"
"2018-08-01 00:00:00.000","moveis_sala","37","5394.339999999999","145.79297297297296"
"2018-08-01 00:00:00.000","construcao_ferramentas_construcao","122","22800.429999999997","186.88877049180326"
"2018-08-01 00:00:00.000","construcao_ferramentas_jardim","18","4020.21","223.345"
"2018-08-01 00:00:00.000","construcao_ferramentas_seguranca","20","3935.2200000000003","196.76100000000002"
"2018-08-01 00:00:00.000","casa_construcao","43","6552.76","152.38976744186047"
"2018-08-01 00:00:00.000","moveis_escritorio","24","6758.87","281.6195833333333"
"2018-08-01 00:00:00.000","artes","16","1272.4","79.525"
"2018-08-01 00:00:00.000","artigos_de_festas","13","1205.39","92.7223076923077"
"2018-08-01 00:00:00.000","alimentos_bebidas","16","1028.6100000000001","64.28812500000001"
"2018-08-01 00:00:00.000","pc_gamer","1","219.0","219.0"
"2018-04-01 00:00:00.000","eletronicos","200","10982.2","54.911"
"2018-04-01 00:00:00.000","ferramentas_jardim","226","34308.20999999998","151.80623893805299"
"2018-04-01 00:00:00.000","papelaria","126","11195.220000000001","88.85095238095239"
"2018-04-01 00:00:00.000","artigos_de_natal","9","275.15","30.57222222222222"
"2018-04-01 00:00:00.000","moveis_escritorio","83","19780.88","238.32385542168677"
"2018-04-01 00:00:00.000","alimentos","35","1608.4599999999998","45.955999999999996"
"2018-04-01 00:00:00.000","bebidas","28","4913.9400000000005","175.49785714285716"
"2018-04-01 00:00:00.000","eletrodomesticos_2","23","20741.69","901.8126086956521"
"2018-04-01 00:00:00.000","market_place","15","627.23","41.815333333333335"
"2018-04-01 00:00:00.000","portateis_casa_forno_e_cafe","13","13211.99","1016.3069230769231"
"2018-04-01 00:00:00.000","moveis_quarto","6","1301.9","216.98333333333335"
"2017-04-01 00:00:00.000","esporte_lazer","184","22997.059999999994","124.9840217391304"
"2017-04-01 00:00:00.000","beleza_saude","167","22148.349999999995","132.62485029940117"
"2017-04-01 00:00:00.000","telefonia","137","7127.950000000002","52.02883211678833"
"2017-04-01 00:00:00.000","brinquedos","103","13089.429999999998","127.08184466019416"
"2017-04-01 00:00:00.000","","60","8435.69","140.59483333333336"
"2017-04-01 00:00:00.000","utilidades_domesticas","133","12389.28","93.15248120300753"
"2017-04-01 00:00:00.000","bebes","44","3832.66","87.1059090909091"
"2017-04-01 00:00:00.000","automotivo","77","15228.649999999998","197.7746753246753"
"2017-04-01 00:00:00.000","eletronicos","46","4812.240000000001","104.61391304347828"
"2017-04-01 00:00:00.000","instrumentos_musicais","16","3818.4299999999994","238.65187499999996"
"2017-04-01 00:00:00.000","eletrodomesticos","9","499.4","55.48888888888889"
"2017-04-01 00:00:00.000","ferramentas_jardim","93","17731.829999999998","190.6648387096774"
"2017-04-01 00:00:00.000","fashion_esporte","4","254.68","63.67"
"2017-04-01 00:00:00.000","moveis_cozinha_area_de_servico_jantar_e_jardim","8","1033.4","129.175"
"2017-04-01 00:00:00.000","eletrodomesticos_2","2","799.8","399.9"
"2017-04-01 00:00:00.000","artigos_de_natal","1","69.0","69.0"
"2017-04-01 00:00:00.000","fashion_bolsas_e_acessorios","44","3130.8","71.15454545454546"
"2017-09-01 00:00:00.000","cool_stuff","194","37556.86999999998","193.59211340206176"
"2017-09-01 00:00:00.000","bebes","158","23182.879999999994","146.7270886075949"
"2017-09-01 00:00:00.000","fashion_calcados","12","1099.7","91.64166666666667"
"2017-09-01 00:00:00.000","esporte_lazer","408","49112.169999999955","120.3729656862744"
"2017-09-01 00:00:00.000","telefonia_fixa","6","13692.91","2282.1516666666666"
"2017-09-01 00:00:00.000","automotivo","95","14077.77","148.18705263157895"
"2017-09-01 00:00:00.000","","60","5873.07","97.88449999999999"
"2017-09-01 00:00:00.000","fashion_roupa_masculina","10","1177.5","117.75"
"2017-09-01 00:00:00.000","artigos_de_festas","1","269.8","269.8"
"2017-09-01 00:00:00.000","fashion_underwear_e_moda_praia","14","1619.9","115.70714285714287"
"2017-09-01 00:00:00.000","moveis_quarto","3","709.6","236.53333333333333"
"2017-09-01 00:00:00.000","market_place","11","1147.21","104.29181818181819"
"2017-09-01 00:00:00.000","livros_interesse_geral","14","932.24","66.58857142857143"
"2017-09-01 00:00:00.000","construcao_ferramentas_jardim","4","251.60000000000002","62.900000000000006"
"2018-02-01 00:00:00.000","utilidades_domesticas","333","34964.169999999984","104.99750750750746"
"2018-02-01 00:00:00.000","beleza_saude","595","84692.34000000003","142.3400672268908"
"2018-02-01 00:00:00.000","cool_stuff","174","29582.249999999985","170.01293103448268"
"2018-02-01 00:00:00.000","telefonia","328","13672.379999999986","41.68408536585362"
"2018-02-01 00:00:00.000","automotivo","298","41033.50999999997","137.6963422818791"
"2018-02-01 00:00:00.000","construcao_ferramentas_seguranca","7","5965.75","852.25"
"2018-02-01 00:00:00.000","moveis_escritorio","70","17447.859999999997","249.2551428571428"
"2018-02-01 00:00:00.000","consoles_games","50","11763.83","235.2766"
"2018-02-01 00:00:00.000","sinalizacao_e_seguranca","10","715.79","71.579"
"2018-02-01 00:00:00.000","fashion_roupa_feminina","1","29.99","29.99"
"2018-02-01 00:00:00.000","moveis_sala","19","4402.780000000001","231.72526315789477"
"2018-02-01 00:00:00.000","moveis_colchao_e_estofado","5","344.7","68.94"
"2018-07-01 00:00:00.000","beleza_saude","697","103809.41000000012","148.93746054519386"
"2018-07-01 00:00:00.000","perfumaria","166","20388.27","122.82090361445783"
"2018-07-01 00:00:00.000","automotivo","323","43391.88999999997","134.34021671826616"
"2018-07-01 00:00:00.000","ferramentas_jardim","150","25603.01999999999","170.68679999999992"
"2018-07-01 00:00:00.000","esporte_lazer","406","54187.18999999995","133.46598522167477"
"2018-07-01 00:00:00.000","cama_mesa_banho","508","54974.02999999994","108.21659448818886"
"2018-07-01 00:00:00.000","construcao_ferramentas_construcao","98","15270.46","155.82102040816326"
"2018-07-01 00:00:00.000","informatica_acessorios","380","41089.90999999997","108.13134210526307"
"2018-07-01 00:00:00.000","moveis_sala","48","6844.4400000000005","142.5925"
"2018-07-01 00:00:00.000","audio","21","2062.64","98.22095238095237"
"2018-07-01 00:00:00.000","papelaria","167","17239.960000000003","103.23329341317367"
"2018-07-01 00:00:00.000","livros_tecnicos","26","1994.9299999999998","76.72807692307691"
"2018-07-01 00:00:00.000","portateis_cozinha_e_preparadores_de_alimentos","7","172.03","24.575714285714287"
"2018-07-01 00:00:00.000","eletroportateis","35","8292.35","236.92428571428573"
"2018-07-01 00:00:00.000","eletrodomesticos_2","22","12597.32","572.6054545454546"
"2018-07-01 00:00:00.000","artes","21","1843.2","87.77142857142857"
"2018-07-01 00:00:00.000","sinalizacao_e_seguranca","19","3785.19","199.22052631578947"
"2018-07-01 00:00:00.000","moveis_escritorio","62","13225.280000000002","213.3109677419355"
"2018-07-01 00:00:00.000","fashion_roupa_masculina","5","208.70000000000002","41.74"
"2018-07-01 00:00:00.000","industria_comercio_e_negocios","13","4697.21","361.32384615384615"
"2018-07-01 00:00:00.000","construcao_ferramentas_ferramentas","10","5501.2","550.12"
"2018-07-01 00:00:00.000","artigos_de_natal","8","509.56000000000006","63.69500000000001"
"2018-06-01 00:00:00.000","livros_tecnicos","25","1754.4299999999998","70.1772"
"2018-06-01 00:00:00.000","informatica_acessorios","351","41891.57999999996","119.34923076923064"
"2018-06-01 00:00:00.000","beleza_saude","784","106796.4400000001","136.21994897959198"
"2018-06-01 00:00:00.000","casa_construcao","58","8884.74","153.1851724137931"
"2018-06-01 00:00:00.000","moveis_escritorio","59","12125.580000000002","205.5183050847458"
"2018-06-01 00:00:00.000","instrumentos_musicais","46","16177.92","351.6939130434783"
"2018-06-01 00:00:00.000","construcao_ferramentas_construcao","106","22939.629999999997","216.4116037735849"
"2018-06-01 00:00:00.000","cool_stuff","99","19320.269999999997","195.1542424242424"
"2018-06-01 00:00:00.000","consoles_games","41","6903.009999999999","168.3660975609756"
"2018-06-01 00:00:00.000","construcao_ferramentas_iluminacao","35","4583.41","130.95457142857143"
"2018-06-01 00:00:00.000","casa_conforto_2","1","25.8","25.8"
"2018-06-01 00:00:00.000","tablets_impressao_imagem","1","50.0","50.0"
"2018-06-01 00:00:00.000","fashion_roupa_masculina","6","447.8","74.63333333333334"
"2018-06-01 00:00:00.000","artigos_de_festas","2","84.80000000000001","42.400000000000006"
"2016-10-01 00:00:00.000","moveis_decoracao","48","5590.21","116.46270833333334"
"2016-10-01 00:00:00.000","automotivo","8","1128.26","141.0325"
"2016-10-01 00:00:00.000","telefonia_fixa","5","704.88","140.976"
"2016-10-01 00:00:00.000","brinquedos","22","4106.5","186.6590909090909"
"2016-10-01 00:00:00.000","perfumaria","26","4829.1","185.7346153846154"
"2018-01-01 00:00:00.000","construcao_ferramentas_construcao","40","9664.18","241.6045"
"2018-01-01 00:00:00.000","cool_stuff","280","38771.71999999998","138.4704285714285"
"2018-01-01 00:00:00.000","","169","20902.730000000003","123.68479289940831"
"2018-01-01 00:00:00.000","esporte_lazer","568","85634.11000000003","150.76427816901415"
"2018-01-01 00:00:00.000","moveis_escritorio","104","19825.319999999996","190.6280769230769"
"2018-01-01 00:00:00.000","portateis_casa_forno_e_cafe","1","369.99","369.99"
"2018-01-01 00:00:00.000","eletrodomesticos","26","1725.15","66.35192307692309"
"2018-01-01 00:00:00.000","flores","7","284.6","40.65714285714286"
"2018-01-01 00:00:00.000","construcao_ferramentas_jardim","21","3927.98","187.04666666666668"
"2018-01-01 00:00:00.000","livros_tecnicos","16","1176.55","73.534375"
"2018-01-01 00:00:00.000","moveis_colchao_e_estofado","9","860.5","95.61111111111111"
"2018-01-01 00:00:00.000","fashion_roupa_feminina","3","161.79000000000002","53.93000000000001"
"2018-01-01 00:00:00.000","fashion_underwear_e_moda_praia","8","754.5","94.3125"
"2018-01-01 00:00:00.000","fashion_roupa_masculina","5","550.6","110.12"
"2018-03-01 00:00:00.000","informatica_acessorios","629","84741.37000000001","134.72395866454693"
"2018-03-01 00:00:00.000","eletronicos","235","12364.820000000003","52.61625531914895"
"2018-03-01 00:00:00.000","construcao_ferramentas_construcao","48","9526.529999999999","198.46937499999999"
"2018-03-01 00:00:00.000","casa_conforto","20","2467.38","123.369"
"2018-03-01 00:00:00.000","alimentos","33","1559.9","47.26969696969697"
"2018-03-01 00:00:00.000","eletrodomesticos_2","12","5648.2","470.68333333333334"
"2018-03-01 00:00:00.000","audio","32","10431.69","325.9903125"
"2018-03-01 00:00:00.000","fashion_calcados","11","1053.1","95.73636363636363"
"2018-03-01 00:00:00.000","portateis_casa_forno_e_cafe","7","7890.9","1127.2714285714285"
"2017-07-01 00:00:00.000","moveis_cozinha_area_de_servico_jantar_e_jardim","9","1316.5","146.27777777777777"
"2017-08-01 00:00:00.000","sinalizacao_e_seguranca","4","377.79999999999995","94.44999999999999"
"2017-06-01 00:00:00.000","fashion_underwear_e_moda_praia","1","3.9","3.9"
"2017-06-01 00:00:00.000","artigos_de_natal","2","184.7","92.35"
"2017-06-01 00:00:00.000","casa_construcao","4","1992.3","498.075"
"2017-10-01 00:00:00.000","fashion_underwear_e_moda_praia","3","187.8","62.6"
"2017-10-01 00:00:00.000","artes","3","349.05","116.35000000000001"
"2017-02-01 00:00:00.000","industria_comercio_e_negocios","1","119.0","119.0"
"2017-05-01 00:00:00.000","construcao_ferramentas_construcao","1","99.99","99.99"
"2017-05-01 00:00:00.000","construcao_ferramentas_jardim","5","1447.34","289.46799999999996"
"2018-05-01 00:00:00.000","fraldas_higiene","3","117.0","39.0"
"2017-03-01 00:00:00.000","construcao_ferramentas_construcao","1","38.9","38.9"
"2018-04-01 00:00:00.000","livros_importados","4","317.99","79.4975"
"2018-04-01 00:00:00.000","artes_e_artesanato","1","15.99","15.99"
"2017-04-01 00:00:00.000","pc_gamer","2","259.98","129.99"
"2017-09-01 00:00:00.000","bebidas","5","244.98000000000002","48.996"
"2017-09-01 00:00:00.000","construcao_ferramentas_ferramentas","3","916.89","305.63"
"2018-02-01 00:00:00.000","livros_importados","3","325.0","108.33333333333333"
"2018-07-01 00:00:00.000","cine_foto","7","1178.54","168.36285714285714"
"2016-10-01 00:00:00.000","fashion_roupa_masculina","1","24.9","24.9"
"2016-10-01 00:00:00.000","relogios_presentes","4","2711.07","677.7675"
"2018-03-01 00:00:00.000","fashion_roupa_infanto_juvenil","1","69.98","69.98"
"2017-08-01 00:00:00.000","fashion_roupa_feminina","4","188.70000000000002","47.175000000000004"
"2017-06-01 00:00:00.000","industria_comercio_e_negocios","2","276.97","138.485"
"2017-02-01 00:00:00.000","construcao_ferramentas_jardim","1","579.98","579.98"
"2017-02-01 00:00:00.000","eletrodomesticos_2","1","15.99","15.99"
"2017-02-01 00:00:00.000","moveis_cozinha_area_de_servico_jantar_e_jardim","2","139.9","69.95"
"2017-05-01 00:00:00.000","livros_tecnicos","3","262.0","87.33333333333333"
"2017-12-01 00:00:00.000","fashion_esporte","1","59.9","59.9"
"2017-01-01 00:00:00.000","casa_conforto_2","2","72.8","36.4"
"2017-01-01 00:00:00.000","fashion_underwear_e_moda_praia","2","137.25","68.625"
"2018-05-01 00:00:00.000","artigos_de_festas","3","100.69999999999999","33.56666666666666"
"2017-11-01 00:00:00.000","la_cuisine","1","236.0","236.0"
"2017-11-01 00:00:00.000","livros_importados","2","247.0","123.5"
"2018-08-01 00:00:00.000","fashion_roupa_feminina","2","129.97","64.985"
"2018-04-01 00:00:00.000","fashion_roupa_feminina","1","174.95000000000002","174.95000000000002"
"2018-04-01 00:00:00.000","fashion_roupa_masculina","1","195.0","195.0"
"2017-04-01 00:00:00.000","livros_tecnicos","1","75.0","75.0"
"2016-09-01 00:00:00.000","beleza_saude","1","134.97","134.97"
"2018-02-01 00:00:00.000","musica","2","244.97","122.485"
"2018-07-01 00:00:00.000","musica","3","849.3","283.09999999999997"
"2018-01-01 00:00:00.000","dvds_blu_ray","2","49.8","24.9"
"2017-07-01 00:00:00.000","musica","1","329.0","329.0"
"2017-08-01 00:00:00.000","livros_importados","1","61.0","61.0"
"2017-06-01 00:00:00.000","alimentos","1","149.9","149.9"
"2017-02-01 00:00:00.000","cine_foto","1","59.0","59.0"
"2017-01-01 00:00:00.000","dvds_blu_ray","1","29.8","29.8"
"2017-04-01 00:00:00.000","construcao_ferramentas_ferramentas","1","729.0","729.0"
"2017-04-01 00:00:00.000","dvds_blu_ray","1","1420.0","1420.0"
"2018-02-01 00:00:00.000","fraldas_higiene","1","100.0","100.0"
"2018-07-01 00:00:00.000","pc_gamer","1","438.0","438.0"
"2018-01-01 00:00:00.000","cine_foto","2","199.98","99.99"
